Author,Date,Atwood/ Original Reference,Alternate Ref / Link,Source,Latitude,Longitude,C Stock (Mg km-2),Depth (m),TOC %,TC%,TOC (Non %),Units,Dry Bulk Density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499902",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5,-148.7667,0.158485491,0.1,2.76,,,,0.574222794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499904",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5167,-149.9,0.143884806,0.1,2.35,,,,0.612275772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499905",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5167,-149.8667,0.130200859,0.1,1.99,,,,0.654275675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499906",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5333,-151.2,0.027531761,0.1,0.15,,,,1.835450764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499907",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5333,-140.9667,0.108532766,0.1,1.47,,,,0.738318133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499908",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.55,-150.4167,0.031734676,0.1,0.19,,,,1.670246094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499909",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.55,-149.65,0.113773947,0.1,1.59,,,,0.715559413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499911",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5667,-149.3833,0.140173154,0.1,2.25,,,,0.622991795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499912",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.5833,-150.6167,0.029682669,0.1,0.17,,,,1.746039369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499913",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.6167,-142.5,0.081891653,0.1,0.92,,,,0.890126659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499916",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.6667,-150.5333,0.082425465,0.1,0.93,,,,0.886295318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499917",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.6833,-150.5,0.067682144,0.1,0.67,,,,1.010181254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499918",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.6833,-146.5167,0.089168606,0.1,1.06,,,,0.841213263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499920",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7,-141.65,0.10265808,0.1,1.34,,,,0.766105071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499921",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7,-134.6,0.128224788,0.1,1.94,,,,0.660952518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499922",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7,-128.9167,0.126629259,0.1,1.9,,,,0.666469784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499923",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7167,-149.3833,0.020253631,0.1,0.09,,,,2.250403477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499925",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7167,-127.2333,0.113773947,0.1,1.59,,,,0.715559413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499926",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7333,-152.0667,0.21740153,0.1,4.67,,,,0.465527902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499927",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.75,-151.5,0.05945273,0.1,0.54,,,,1.10097648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499928",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.75,-150.4833,0.062061658,0.1,0.58,,,,1.070028591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499932",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.7833,-134.1667,0.118441242,0.1,1.7,,,,0.696713189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499933",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.8,-152,0.035596031,0.1,0.23,,,,1.547653538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499934",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.85,-141.5,0.099400642,0.1,1.27,,,,0.782682218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499935",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.8667,-150.5,0.063971478,0.1,0.61,,,,1.048712748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499938",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.8833,-152.6833,0.10265808,0.1,1.34,,,,0.766105071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499940",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.9167,-146.5833,0.105848288,0.1,1.41,,,,0.750697078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499941",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.95,-150.9333,0.056765455,0.1,0.5,,,,1.135309102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499942",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.95,-135.8333,0.146081559,0.1,2.41,,,,0.606147546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499943",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.95,-129.2667,0.111173864,0.1,1.53,,,,0.726626564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499944",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,70.9667,-149.9833,0.092168641,0.1,1.12,,,,0.822934293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499945",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.0667,-151.3667,0.07585822,0.1,0.81,,,,0.936521235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499946",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.0833,-150,0.075293976,0.1,0.8,,,,0.941174705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499947",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.1833,-151.2333,0.079187061,0.1,0.87,,,,0.910196099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499949",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.25,-149.05,0.0861,0.1,1,,,,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499950",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.3167,-152.35,0.071262358,0.1,0.73,,,,0.976196689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499953",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.3667,-150.5667,0.102196963,0.1,1.33,,,,0.768398214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499954",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.3667,-141.4,0.10265808,0.1,1.34,,,,0.766105071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499955",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.3833,-147.9167,0.0861,0.1,1,,,,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499956",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.4,-153,0.074156975,0.1,0.78,,,,0.950730453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499957",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.4167,-132.3333,0.103576215,0.1,1.36,,,,0.761589814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499959",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.4667,-128.5667,0.112045005,0.1,1.55,,,,0.722871003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499960",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,71.5833,-152,0.108532766,0.1,1.47,,,,0.738318133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499965",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,73.2,-126.4833,0.158140133,0.1,2.75,,,,0.57505503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499966",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,74.3167,-141.85,0.071847459,0.1,0.74,,,,0.970911612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naidu,2000,"Naidu, A Sathy; Cooper, Lee W; Finney, Bruce P; Macdonald, Robie W; Alexander, Clark; Semiletov, Igor P (2000): (Table 1) Organic geochemistry of sediment samples from sea-floor of the Beaufort Sea, Lena, and Mackenzie rivers. PANGAEA, https://doi.org/10.1594/PANGAEA.499967",https://doi.pangaea.de/10.1594/PANGAEA.712053,Pangaea,74.5833,-142.5833,0.070082473,0.1,0.71,,,,0.987077086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2000,"Stein, R; Fahl, K (2000): Holocene accumulation of organic carbon at the Laptev Sea continental margin (Arctic Ocean): sources, pathways, and sinks. Geo-Marine Letters, 20(1), 27-36, https://doi.org/10.1007/s003670000110",https://doi.pangaea.de/10.1594/PANGAEA.711774,Pangaea,81.1916,150.4833,82.35365404,6.4,90,,,,0.142975094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2000,"Stein, R; Fahl, K (2000): Holocene accumulation of organic carbon at the Laptev Sea continental margin (Arctic Ocean): sources, pathways, and sinks. Geo-Marine Letters, 20(1), 27-36, https://doi.org/10.1007/s003670000109",https://doi.pangaea.de/10.1594/PANGAEA.711774,Pangaea,81.1916,150.4833,114.0038692,6.2,163,,,,0.112808103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2000,"Stein, R; Fahl, K (2000): Holocene accumulation of organic carbon at the Laptev Sea continental margin (Arctic Ocean): sources, pathways, and sinks. Geo-Marine Letters, 20(1), 27-36, https://doi.org/10.1007/s003670000108",https://doi.pangaea.de/10.1594/PANGAEA.711774,Pangaea,81.1916,150.4833,175.2372958,6,352,,,,0.082972204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
